x,y,forcing,solution,residual
3.1170489609836229,0,-0.15937359759613673,-0.0048772580504032065,-1.3052797731560872e-10
3.1415926535897931,0,0.074251873975721971,-1.7060040041958047e-17,1.6471540797979856e-10
3.1661363461959633,0,0.29816999351453477,0.0048772580504031762,-1.1012257772335943e-10
3.1906800388021335,0,0.41753425328314858,0.0095670858091272022,-4.545525067456424e-11
3.2152237314083041,0,0.38515435844799206,0.013889255825490087,-1.4875312093209914e-10
3.2397674240144743,0,0.22443223530118875,0.017677669529663695,3.2651345516221397e-10
3.2643111166206444,0,0.018314943008750077,0.020786740307563632,-4.0690943670096402e-11
3.2888548092268146,0,-0.13025912376932061,0.023096988312782167,1.661054904733561e-10
3.3133985018329848,0,-0.14687371791620654,0.024519632010080766,-4.0214251373349441e-10
3.3379421944391554,0,-0.019564051333909066,0.025000000000000015,-1.7589013578955814e-11
3.3624858870453256,0,0.19752777501626842,0.024519632010080776,-2.8683957986608277e-10
3.3870295796514958,0,0.41111914787108383,0.023096988312782184,1.7240231464654698e-10
3.4115732722576659,0,0.53192663855785915,0.02078674030756366,-7.0532912843646045e-11
3.4361169648638361,0,0.51267570696791709,0.017677669529663737,-2.6207014336421253e-10
3.4606606574700063,0,0.36373119485886179,0.013889255825490122,2.7764951449071873e-10
3.4852043500761769,0,0.14130621849494043,0.0095670858091272543,-1.1310266612163389e-10
3.5097480426823471,0,-0.083147959784461503,0.0048772580504032222,-1.7296979126779632e-10
3.5342917352885173,0,-0.25563198692108879,3.3451798785763536e-17,-5.0738341306200141e-10
3.5588354278946874,0,-0.3585788983241931,-0.0048772580504031588,-1.7420237474752298e-10
3.5833791205008576,0,-0.40900150633682131,-0.0095670858091271866,-2.0211265994163341e-10
3.6079228131070282,0,-0.43988618407514091,-0.013889255825490068,4.9371973176448591e-10
3.6324665057131984,0,-0.47670590129166235,-0.017677669529663684,-6.0271121427035723e-11
3.6570101983193686,0,-0.52176552790592634,-0.020786740307563615,4.9150683523180305e-11
3.6815538909255388,0,-0.55343018389180698,-0.023096988312782157,2.7637470090269289e-10
3.7060975835317089,0,-0.53887215113137965,-0.024519632010080755,-2.6200197567050054e-10
3.7306412761378791,0,-0.45247080186976435,-0.025000000000000001,-3.2491159762670918e-10
3.7551849687440497,0,-0.29040544098919213,-0.024519632010080759,-1.0292849905724211e-10
3.7797286613502199,0,-0.075253472696723722,-0.023096988312782181,-2.0888807350516458e-10
3.8042723539563901,0,0.1500355681983831,-0.020786740307563653,-2.1286855611535316e-10
3.8288160465625602,0,0.33486249605637308,-0.017677669529663726,3.3051916759063715e-10
3.8533597391687304,0,0.43494329538606041,-0.01388925582549011,-2.860012227046127e-11
3.877903431774901,0,0.4234158565700179,-0.0095670858091272386,-1.8166135262731586e-11
3.9024471243810712,0,0.29743217576650216,-0.0048772580504032109,-1.1187506476773024e-10
3.9269908169872414,0,0.080173225799137465,-2.3132892132592704e-17,-2.5739754772047263e-10
3.9515345095934116,0,-0.18174705649723435,0.0048772580504031701,1.4706791340302061e-11
3.9760782021995817,0,-0.42618854845510257,0.0095670858091271935,-6.4508787200878714e-11
4.0006218948057519,0,-0.58915867593504956,0.013889255825490006,-1.4519496716047797e-10
4.0251655874119221,0,-0.62262676776371007,0.017677669529663629,-3.3016966938248515e-10
4.0497092800180923,0,-0.51164008750254042,0.020786740307563584,-2.1968182828402405e-10
4.0742529726242633,0,-0.28368695382950188,0.023096988312782195,-4.279717136235206e-10
4.0987966652304335,0,-0.0042358873641440975,0.024519632010080779,-2.274359034437623e-10
4.1233403578366037,0,0.24279511534405546,0.025000000000000015,-3.4847474905674858e-10
4.1478840504427739,0,0.38396450560444739,0.024519632010080779,1.3398993026214612e-10
4.172427743048944,0,0.38343376583665889,0.023096988312782188,-1.487381329212667e-10
4.1969714356551142,0,0.25635232989515427,0.020786740307563657,-2.5594731889455602e-10
4.2215151282612844,0,0.061762015591172933,0.01767766952966374,1.1283525502836511e-10
4.2460588208674546,0,-0.12257579505571249,0.013889255825490131,3.397587905462629e-10
4.2706025134736247,0,-0.23236778215700382,0.009567085809127341,-3.0497171454868521e-10
4.2951462060797949,0,-0.24131915008265412,0.0048772580504033124,6.8027389277247607e-11
4.3196898986859651,0,-0.16694982439027423,1.2745438014979774e-16,-9.6772784230481079e-11
4.3442335912921362,0,-0.055897012210157832,-0.0048772580504032421,-2.8657062833836733e-10
4.3687772838983063,0,0.042870146234157289,-0.0095670858091272629,9.2537436047201993e-11
4.3933209765044765,0,0.10265406582114273,-0.013889255825490067,-5.8253618595571766e-10
4.4178646691106467,0,0.12884323872526116,-0.017677669529663674,2.0385693133562199e-10
4.4424083617168169,0,0.1496373179482362,-0.020786740307563611,3.1671110178876916e-11
4.466952054322987,0,0.19386867595916116,-0.02309698831278215,-6.2360699937258346e-11
4.4914957469291572,0,0.26908884324641169,-0.024519632010080748,-3.245935742413053e-10
4.5160394395353274,0,0.35276182663069072,-0.025000000000000001,-9.7425678635687518e-11
4.5405831321414976,0,0.40195258943540663,-0.024519632010080783,1.560948592604916e-10
4.5651268247476677,0,0.37641992221920895,-0.023096988312782216,9.8447583418703744e-11
4.5896705173538388,0,0.26230984924480893,-0.020786740307563605,-2.1490909052346296e-10
4.614214209960009,0,0.082996326833482292,-0.017677669529663671,-3.880195609262671e-10
